2026-03-17 17:58:44,779 [INFO] main: is_valid_url: VALID (HEAD 200) - https://aws.amazon.com/certification/certified-developer-associate/
2026-03-17 17:58:45,220 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://cloud.google.com/certified-cloud-developer
2026-03-17 17:58:45,619 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.scrumalliance.org/certifications/csm
2026-03-17 17:58:46,878 [INFO] main: is_valid_url: INVALID (GET 404) - https://cloud.google.com/certified-cloud-developer
2026-03-17 17:58:47,072 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.scrumalliance.org/certifications/csm
2026-03-17 17:58:48,665 [INFO] main: Roadmap generated for role 'Full Stack Developer' - removed invalid links: {'courses': 4, 'certificates': 2, 'youtube': 4}
2026-03-17 17:58:48,679 [INFO] main: Serving cached roadmap for role: Full Stack Developer
2026-03-17 18:01:30,368 [INFO] main: Serving cached roadmap for role: Full Stack Developer
2026-03-17 18:01:30,374 [INFO] main: Serving cached roadmap for role: Full Stack Developer
2026-03-17 18:02:19,300 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 18:02:22,162 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.aws.training/Path/PathAWSDeveloperAssoc
2026-03-17 18:02:22,745 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/full-stack-masterclass/
2026-03-17 18:02:23,134 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://education.oracle.com/java-se-8-programmer-i/learning-path
2026-03-17 18:02:23,480 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://djangogirls.org/en/tutorial/advanced/
2026-03-17 18:02:24,451 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.aws.training/Path/PathAWSDeveloperAssoc
2026-03-17 18:02:25,438 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/full-stack-masterclass/
2026-03-17 18:02:25,997 [INFO] main: is_valid_url: INVALID (GET 404) - https://education.oracle.com/java-se-8-programmer-i/learning-path
2026-03-17 18:02:26,800 [INFO] main: is_valid_url: INVALID (GET 404) - https://djangogirls.org/en/tutorial/advanced/
2026-03-17 18:02:27,827 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 18:02:30,672 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/database-fundamentals-in-postgresql/
2026-03-17 18:02:31,113 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/specializations/relational-databases
2026-03-17 18:02:31,496 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/learn/mongodb-for-developers
2026-03-17 18:02:31,945 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.freecodecamp.org/learn/data-visualization-with-python/databases-system-implementation/
2026-03-17 18:02:32,993 [INFO] main: is_valid_url: INVALID (GET 403) - https://www.udemy.com/course/database-fundamentals-in-postgresql/
2026-03-17 18:02:33,522 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/specializations/relational-databases
2026-03-17 18:02:34,061 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.coursera.org/learn/mongodb-for-developers
2026-03-17 18:02:34,657 [INFO] main: is_valid_url: INVALID (GET 404) - https://www.freecodecamp.org/learn/data-visualization-with-python/databases-system-implementation/
2026-03-17 18:02:37,531 [INFO] main: is_valid_url: VALID (HEAD 200) - https://aws.amazon.com/certification/certified-database-specialty/
2026-03-17 18:02:37,532 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://cloud.google.com/certification/databases-administrator
2026-03-17 18:02:39,179 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://docs.microsoft.com/en-us/learn/certifications/data-platform-developer-associate/
2026-03-17 18:02:40,631 [INFO] main: is_valid_url: INVALID (GET 404) - https://cloud.google.com/certification/databases-administrator
2026-03-17 18:02:44,132 [INFO] main: is_valid_url: INVALID (GET 404) - https://docs.microsoft.com/en-us/learn/certifications/data-platform-developer-associate/
2026-03-17 18:02:46,978 [INFO] main: Roadmap generated for skill 'Databases' - removed invalid links: {'courses': 4, 'certificates': 2, 'youtube': 4}
2026-03-17 18:03:04,454 [INFO] httpx: HTTP Request: POST https://api.groq.com/openai/v1/chat/completions "HTTP/1.1 200 OK"
2026-03-17 18:03:06,569 [INFO] main: is_valid_url: INVALID (HEAD 403) - https://www.udemy.com/course/the-modern-python-3-bootcamp/
2026-03-17 18:03:07,019 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.coursera.org/learn/mongodb-for-developers-fundamentals
2026-03-17 18:03:07,540 [INFO] main: is_valid_url: INVALID (HEAD 404) - https://www.freecodecamp.org/learn/rest-api-design-restful-api-design
